key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
52:54.0,17.5,2014-04-11 20:52:54 UTC,-73.961272,40.764931,-74.005657,40.737797,1
27:00.0,7.3,2009-02-05 18:27:00 UTC,-73.99062,40.757548,-73.998488,40.74021,5
07:19.0,22.5,2009-08-01 04:07:19 UTC,-73.955172,40.773108,-73.849178,40.736241,3
25:00.0,7.5,2014-07-27 15:25:00 UTC,-73.965075,40.774207,-73.976825,40.758802,1
31:00.0,6.5,2009-03-16 16:31:00 UTC,-73.882212,40.76408,-73.866675,40.767303,1
53:34.0,10.1,2009-05-29 20:53:34 UTC,-73.988296,40.742098,-73.989271,40.716735,1
28:06.0,9.5,2013-08-27 13:28:06 UTC,-73.979794,40.776106,-73.994266,40.749321,1
23:17.0,10.5,2011-01-30 00:23:17 UTC,-74.008914,40.713811,-73.99514,40.749962,2
30:00.0,12.5,2013-04-14 04:30:00 UTC,-73.958322,40.717297,-73.98868,40.716502,2
58:53.0,8.9,2009-01-24 15:58:53 UTC,-73.998126,40.723873,-74.006738,40.740645,1
31:50.0,4.9,2012-04-30 23:31:50 UTC,-74.002434,40.747076,-74.003075,40.733342,2
26:00.0,11.7,2012-07-09 09:26:00 UTC,-73.999803,40.734717,-73.978992,40.750105,1
55:35.0,10.1,2012-08-12 10:55:35 UTC,-73.959291,40.70898,-73.983348,40.730509,1
43:33.0,5,2014-05-22 11:43:33 UTC,-73.9665,40.756502,-73.972482,40.749203,1
40:48.0,12.5,2015-05-05 18:40:48 UTC,-73.99000549,40.74661255,-74.0064621,40.71021271,1
52:15.0,21.3,2009-05-15 22:52:15 UTC,-73.961126,40.775133,-73.881536,40.755337,1
59:00.0,8,2013-12-03 21:59:00 UTC,-73.992912,40.728527,-74.007923,40.740437,1
42:20.0,12.9,2009-09-14 20:42:20 UTC,-73.978376,40.766498,-73.980728,40.721558,1
22:00.0,5.3,2010-05-15 11:22:00 UTC,-73.97199,40.797145,-73.984812,40.785845,1
30:54.0,7.7,2010-07-10 23:30:54 UTC,-73.950859,40.771421,-73.976126,40.759234,1
39:05.0,3.7,2011-10-21 23:39:05 UTC,-73.977547,40.758476,-73.974087,40.755913,1
02:00.0,28.8,2013-01-29 15:02:00 UTC,-73.971653,40.750353,-73.871913,40.774473,1
38:07.0,13,2014-12-03 08:38:07 UTC,-73.975784,40.791718,-73.989934,40.762065,1
59:06.0,7.7,2011-06-16 16:59:06 UTC,-73.899965,40.739839,-73.899965,40.739839,1
14:00.0,9,2014-04-23 08:14:00 UTC,-73.948338,40.782047,-73.965615,40.765665,2
27:43.0,8,2014-10-23 09:27:43 UTC,-74.006304,40.733633,-73.996724,40.725197,1
11:00.0,8.1,2009-03-20 07:11:00 UTC,-73.967658,40.792928,-73.982655,40.763557,1
17:02.0,8.5,2013-02-05 11:17:02 UTC,-74.003719,40.70768,-73.978048,40.719756,1
13:51.0,5.5,2014-02-08 12:13:51 UTC,-73.969728,40.756974,-73.961854,40.768067,1
17:54.0,12.1,2011-05-29 02:17:54 UTC,-73.987393,40.69174,-73.929189,40.679137,4
38:00.0,6.5,2013-01-24 20:38:00 UTC,-73.985315,40.760917,-73.996167,40.755912,2
02:00.0,5.5,2013-10-06 11:02:00 UTC,-73.988652,40.774907,-73.980323,40.766577,5
00:58.0,11,2015-06-26 04:00:58 UTC,-73.99027252,40.71803665,-73.94454956,40.70470047,1
08:01.0,14.1,2011-03-04 08:08:01 UTC,-74.017199,40.709181,-73.985508,40.760089,1
55:00.0,8.9,2011-08-22 12:55:00 UTC,-73.995575,40.759227,-73.97098,40.76157,2
33:12.0,8.1,2011-11-20 03:33:12 UTC,-73.971875,40.757083,-73.953945,40.787986,1
54:00.0,3.3,2012-01-28 01:54:00 UTC,-73.988077,40.743692,-73.990905,40.739702,1
05:50.0,15,2012-09-28 17:05:50 UTC,-73.994963,40.761253,-73.995084,40.727467,3
26:56.0,15,2013-08-26 17:26:56 UTC,-74.010847,40.70971,-73.989897,40.749737,1
28:00.0,15.5,2014-06-30 00:28:00 UTC,-73.982085,40.75761,-73.93298,40.795252,1
29:50.0,6.9,2010-02-20 11:29:50 UTC,-73.938945,40.804819,-73.954773,40.789254,1
10:36.0,6.1,2010-03-24 13:10:36 UTC,-73.980827,40.780112,-73.961436,40.780327,2
00:00.0,4.5,2012-09-06 20:00:00 UTC,-73.986909,40.766557,-73.992921,40.757821,1
53:50.0,6.5,2012-10-07 12:53:50 UTC,-73.967188,40.756517,-73.980742,40.744637,2
15:51.0,8.5,2013-05-25 15:15:51 UTC,-73.950944,40.770837,-73.968525,40.76495,1
28:00.0,12.9,2010-08-08 19:28:00 UTC,-73.986797,40.756503,-73.954817,40.777915,1
09:00.0,11.5,2013-09-15 00:09:00 UTC,-73.995737,40.748872,-73.98923,40.743092,3
09:54.0,25.3,2010-10-06 15:09:54 UTC,-73.972975,40.75297,-73.865189,40.770636,1
40:00.0,5.7,2012-01-02 10:40:00 UTC,-73.968047,40.792058,-73.981745,40.774793,5
01:00.0,9.5,2014-05-01 19:01:00 UTC,-73.98574,40.738387,-74.0017,40.726182,1
51:06.0,8.5,2015-05-02 18:51:06 UTC,-73.99679565,40.74245834,-74.00054932,40.72750092,1
00:31.0,4.1,2010-05-02 12:00:31 UTC,-73.986923,40.771201,-73.985188,40.779046,3
09:28.0,10.1,2011-10-23 11:09:28 UTC,-73.9714,40.795,-73.9679,40.7686,0
59:33.0,12.5,2012-03-28 17:59:33 UTC,-73.978595,40.759068,-74.008365,40.735412,2
34:00.0,14,2013-10-29 09:34:00 UTC,-73.967022,40.793792,-73.974827,40.75952,1
01:03.0,14,2014-11-26 14:01:03 UTC,-73.991383,40.731985,-73.995901,40.748739,1
17:27.0,12.5,2009-08-08 15:17:27 UTC,-73.999386,40.719024,-73.964003,40.760409,1
32:00.0,23.7,2011-05-09 20:32:00 UTC,-73.873003,40.77401,-73.922568,40.692032,1
16:44.0,4.9,2012-03-27 17:16:44 UTC,-73.960642,40.772643,-73.967711,40.762714,2
03:00.0,9.3,2010-03-26 15:03:00 UTC,-73.996275,40.74306,-73.991738,40.769708,1
10:46.0,8,2014-02-27 12:10:46 UTC,-73.995347,40.743844,-73.983795,40.745924,1
34:46.0,2.9,2010-04-29 03:34:46 UTC,-74.005688,40.741105,-74.006605,40.743564,1
03:00.0,8.5,2011-10-15 00:03:00 UTC,-73.98141,40.764368,-74.002508,40.734567,5
38:43.0,4.1,2012-01-25 21:38:43 UTC,-73.981631,40.740751,-73.974891,40.747671,1
34:18.0,13.7,2012-06-01 23:34:18 UTC,-74.002428,40.733228,-73.994403,40.689557,1
09:51.0,8,2013-03-08 09:09:51 UTC,-74.007166,40.733754,-73.990093,40.739172,1
02:00.0,57.33,2013-06-27 15:02:00 UTC,-73.982578,40.76233,-73.78318,40.648852,5
05:51.0,6.1,2011-06-17 09:05:51 UTC,-73.979801,40.742723,-73.972898,40.754174,1
53:00.0,5.7,2009-08-25 00:53:00 UTC,-73.974783,40.759953,-73.963042,40.765645,5
57:18.0,6.1,2010-01-12 09:57:18 UTC,-73.980935,40.767494,-73.9766,40.761589,2
31:00.0,3.3,2012-07-15 11:31:00 UTC,-73.987485,40.775962,-73.981572,40.772768,1
11:00.0,14.5,2011-05-17 20:11:00 UTC,-73.961072,40.756785,-73.99475,40.725872,6
43:35.0,24.9,2011-11-25 23:43:35 UTC,-73.975897,40.760405,-73.992476,40.66228,1
50:00.0,5.5,2013-11-14 21:50:00 UTC,-73.989017,40.743307,-73.980478,40.746792,5
52:00.0,9.7,2009-03-14 11:52:00 UTC,-74.005508,40.745742,-73.993675,40.724632,1
23:00.0,8.5,2012-04-17 21:23:00 UTC,-73.984023,40.754875,-73.978042,40.783607,1
49:39.0,14.5,2014-04-09 20:49:39 UTC,-73.956898,40.780001,-74.002747,40.748738,1
08:54.0,9,2013-05-10 20:08:54 UTC,-73.992341,40.730952,-73.990979,40.749308,1
52:00.0,7.7,2010-04-26 17:52:00 UTC,-73.967963,40.764812,-73.948088,40.778895,1
18:39.0,4,2013-11-02 17:18:39 UTC,-73.981988,40.775198,-73.981352,40.766766,1
21:27.0,21.3,2011-04-28 15:21:27 UTC,-73.950224,40.771292,-74.007896,40.706058,1
54:00.0,6,2012-09-15 19:54:00 UTC,-73.964618,40.791718,-73.970077,40.798835,5
52:00.0,9,2012-11-25 09:52:00 UTC,-73.975563,40.732997,-73.990167,40.717042,1
57:56.0,9.5,2014-06-30 18:57:56 UTC,-73.989565,40.733983,-73.973707,40.755822,1
50:11.0,5,2015-01-22 13:50:11 UTC,-73.99103546,40.72998047,-73.98141479,40.7274704,1
09:05.0,15.7,2012-05-10 19:09:05 UTC,-73.972302,40.759192,-74.00865,40.732415,1
33:00.0,9,2013-05-22 14:33:00 UTC,-73.99655,40.72383,-74.009427,40.710575,1
28:26.0,13,2015-05-12 22:28:26 UTC,-73.99057007,40.73819733,-74.01425171,40.71695328,2
19:05.0,3,2012-11-20 15:19:05 UTC,-73.978295,40.78298,-73.976173,40.786056,1
50:37.0,12.5,2015-03-03 22:50:37 UTC,-74.01296234,40.71629715,-73.98432922,40.72926712,1
05:51.0,16.9,2011-11-17 18:05:51 UTC,-74.010772,40.711149,-73.973242,40.754262,1
13:00.0,49.8,2012-04-14 17:13:00 UTC,-73.787925,40.641937,-73.957017,40.772412,1
52:00.0,4.5,2010-07-11 09:52:00 UTC,-73.989913,40.735423,-74.000708,40.730767,1
20:54.0,6.9,2012-03-02 13:20:54 UTC,-73.976705,40.775246,-73.977438,40.756731,2
47:00.0,5.5,2013-05-12 09:47:00 UTC,-73.94545,40.786615,-73.952067,40.783907,1
46:00.0,5.7,2011-12-01 08:46:00 UTC,-73.949333,40.772797,-73.959938,40.75837,1
10:09.0,57.33,2014-02-10 21:10:09 UTC,-73.789298,40.646427,-73.988502,40.73949,2
23:48.0,10,2015-02-01 09:23:48 UTC,-73.95612335,40.77570343,-73.98220062,40.77891159,1
33:00.0,4.5,2010-01-05 09:33:00 UTC,-73.968013,40.761267,-73.971668,40.762328,1
42:25.0,8.5,2011-12-03 14:42:25 UTC,-73.973273,40.764116,-73.977822,40.742316,1
53:00.0,26.8,2012-12-29 07:53:00 UTC,-73.95645,40.812913,-73.875533,40.771488,1
45:00.0,6.5,2014-05-23 23:45:00 UTC,-73.955408,40.819957,-73.949652,40.809435,5
30:02.0,6.1,2009-01-18 17:30:02 UTC,-73.988961,40.744481,-73.991391,40.735185,2
04:29.0,7.3,2009-10-17 20:04:29 UTC,-74.004697,40.717719,-74.000173,40.720911,1
27:09.0,10.5,2013-04-15 16:27:09 UTC,-73.972426,40.79391,-73.983174,40.76233,2
03:34.0,10.9,2012-06-27 10:03:34 UTC,-73.997283,40.736589,-73.973796,40.760652,1
28:01.0,21,2013-10-22 20:28:01 UTC,-73.954502,40.713947,-73.980224,40.660683,1
01:00.0,7.5,2014-10-09 23:01:00 UTC,-74.01571,40.71093,-74.0076,40.7052,2
13:00.0,11.3,2010-08-30 18:13:00 UTC,-74.007098,40.72714,-73.9845,40.777232,1
25:34.0,9.7,2011-07-22 15:25:34 UTC,-73.991082,40.749506,-73.985408,40.756988,1
04:00.0,12.1,2011-10-25 23:04:00 UTC,-74.007712,40.715087,-73.979028,40.736048,1
34:47.0,4.5,2013-04-22 09:34:47 UTC,-73.954142,40.788959,-73.955449,40.782753,2
50:00.0,25.83,2014-05-06 08:50:00 UTC,-73.947258,40.78393,-73.8813,40.764862,1
02:00.0,6.5,2009-06-08 22:02:00 UTC,-73.99134,40.749737,-73.986132,40.736238,1
51:00.0,10.5,2011-07-25 08:51:00 UTC,-73.964843,40.76159,-73.98125,40.750072,1
56:23.0,8.9,2011-10-01 19:56:23 UTC,-74.006047,40.741384,-73.976265,40.756703,1
25:02.0,7.5,2015-02-01 02:25:02 UTC,-73.99177551,40.72618866,-73.98765564,40.73920441,5
42:00.0,17.7,2010-11-08 10:42:00 UTC,-73.958748,40.768848,-73.930063,40.849087,1
43:00.0,4.9,2011-03-14 22:43:00 UTC,-73.993552,40.73111,-73.998497,40.7372,5
49:21.0,10.1,2009-02-03 09:49:21 UTC,-73.978824,40.772434,-73.967958,40.763359,1
58:07.0,8.5,2011-07-11 17:58:07 UTC,-73.995533,40.764723,-73.975887,40.761271,1
00:00.0,13.3,2011-07-31 15:00:00 UTC,-73.876395,40.772455,-73.844527,40.72447,5
52:36.0,4.1,2012-04-25 06:52:36 UTC,-73.990209,40.757005,-73.978929,40.756673,1
36:00.0,15,2013-07-20 15:36:00 UTC,-73.962226,40.657036,-73.987647,40.690393,1
19:00.0,15.5,2014-03-07 10:19:00 UTC,-73.953937,40.790522,-73.992735,40.761877,1
11:37.0,7.3,2010-04-21 09:11:37 UTC,-73.955008,40.777304,-73.972988,40.764496,1
04:00.0,49.8,2011-07-27 00:04:00 UTC,-73.786867,40.641507,-73.984113,40.763497,1
57:00.0,9.5,2013-10-02 07:57:00 UTC,-73.97637,40.788322,-73.980532,40.763047,2
33:13.0,6,2014-03-12 22:33:13 UTC,0,0,0,0,2
46:38.0,4.9,2011-02-28 16:46:38 UTC,-73.954311,40.766119,-73.962303,40.76135,1
30:00.0,77,2012-08-27 15:30:00 UTC,-73.980407,40.738587,-74.183247,40.688257,1
30:00.0,4.5,2010-09-16 10:30:00 UTC,-73.94513,40.781513,-73.952158,40.772078,1
23:10.0,7.3,2009-08-11 21:23:10 UTC,-73.972809,40.756566,-73.975511,40.734294,1
48:00.0,30.4,2009-10-07 16:48:00 UTC,-73.979867,40.784128,-73.871257,40.774088,5
13:00.0,27.3,2009-04-18 18:13:00 UTC,-73.98202,40.778327,-73.982337,40.77752,1
22:17.0,11.3,2010-07-09 20:22:17 UTC,-74.006396,40.738746,-73.977728,40.786612,1
56:21.0,6,2012-12-22 23:56:21 UTC,-73.974143,40.756572,-73.980078,40.755072,1
18:02.0,3,2013-06-12 06:18:02 UTC,-73.983385,40.744202,-73.983184,40.741327,1
14:46.0,11,2015-06-04 23:14:46 UTC,-73.96697998,40.77250671,-73.99132538,40.75004959,1
37:15.0,4.9,2011-03-24 19:37:15 UTC,-73.973295,40.750973,-73.963842,40.761153,2
53:00.0,19.5,2013-08-13 09:53:00 UTC,-74.000437,40.762017,-73.999155,40.713737,2
26:43.0,6,2015-03-09 10:26:43 UTC,-73.96855164,40.76732254,-73.95774078,40.77923203,1
48:06.0,8.5,2015-06-25 07:48:06 UTC,-73.97898865,40.76314163,-73.992836,40.75094604,1
25:42.0,16.5,2012-07-13 14:25:42 UTC,-74.015662,40.704818,-73.992242,40.74263,1
11:38.0,17.5,2013-10-02 08:11:38 UTC,-73.968877,40.801192,-73.978831,40.75579,1
30:17.0,4,2015-01-03 17:30:17 UTC,-73.94740295,40.74781418,-73.95507813,40.74586868,1
28:00.0,4.9,2009-10-11 18:28:00 UTC,-73.994385,40.745283,-73.987878,40.749857,5
01:00.0,8.1,2010-05-16 14:01:00 UTC,-73.973887,40.784262,-73.961042,40.766773,2
55:48.0,12.9,2011-02-06 02:55:48 UTC,-73.962517,40.80499,-73.997475,40.743902,1
59:00.0,10.5,2014-02-10 18:59:00 UTC,-73.979863,40.783707,-73.951005,40.782537,5
31:49.0,10.9,2011-05-12 23:31:49 UTC,-73.999624,40.733537,-73.980339,40.776137,1
42:01.0,14.9,2012-09-03 11:42:01 UTC,-73.936537,40.798849,-73.986668,40.749352,2
21:00.0,9,2014-01-30 18:21:00 UTC,-73.984573,40.754277,-73.987077,40.771142,1
55:17.0,17.5,2015-05-03 20:55:17 UTC,-73.99997711,40.71899033,-73.98180389,40.77270126,2
58:13.0,9,2015-06-02 09:58:13 UTC,-73.95497894,40.78350067,-73.96876526,40.76451874,2
24:00.0,5.3,2009-03-11 09:24:00 UTC,-73.966072,40.758703,-73.976012,40.756935,5
37:10.0,-2.9,2010-03-09 23:37:10 UTC,-73.78945,40.643498,-73.788665,40.641952,1
32:53.0,6.1,2010-06-05 11:32:53 UTC,-73.976495,40.74401,-73.993073,40.747686,1
22:00.0,7.7,2009-05-06 10:22:00 UTC,-73.972278,40.761607,-73.954413,40.780738,1
12:56.0,13.3,2009-12-16 08:12:56 UTC,-73.978321,40.737013,-73.961525,40.779508,1
42:02.0,4.5,2009-06-14 21:42:02 UTC,-73.970058,40.759377,-73.96255,40.763273,1
30:29.0,6.1,2011-07-31 16:30:29 UTC,-73.982338,40.731495,-73.967663,40.752051,1
01:00.0,6.5,2012-05-10 17:01:00 UTC,-73.981948,40.775225,-73.964517,40.772997,1
54:46.0,17,2013-05-22 21:54:46 UTC,-74.014636,40.709903,-73.981233,40.747234,1
44:00.0,10,2009-11-07 00:44:00 UTC,-73.946708,40.820032,-73.94678,40.820052,1
31:37.0,26.9,2010-07-08 21:31:37 UTC,-73.99121,40.770629,-73.961348,40.64559,1
36:38.0,8.9,2010-07-16 21:36:38 UTC,-73.975591,40.755281,-73.947693,40.774967,1
29:23.0,25.3,2010-10-27 07:29:23 UTC,-73.9966,40.737136,-74.007569,40.705143,1
52:55.0,8.1,2010-12-17 23:52:55 UTC,-73.98707,40.720789,-74.007411,40.712972,1
31:32.0,9.7,2012-08-22 20:31:32 UTC,-73.975946,40.760431,-74.00594,40.739429,3
26:00.0,7.7,2009-04-18 18:26:00 UTC,-74.01251,40.708818,-74.006425,40.738562,5
18:00.0,6.9,2009-08-18 11:18:00 UTC,-73.99319,40.74467,-73.978242,40.752835,1
26:38.0,7.3,2010-06-24 20:26:38 UTC,-73.973612,40.751785,-73.97902,40.766776,1
22:00.0,5.3,2011-07-30 13:22:00 UTC,-73.98334,40.781057,-73.970992,40.79326,5
34:14.0,30.5,2011-08-26 18:34:14 UTC,-73.863544,40.769461,-73.982805,40.73931,1
28:44.0,13,2015-06-04 20:28:44 UTC,-73.98522949,40.76865005,-73.9947052,40.74132538,1
14:00.0,4,2012-09-15 03:14:00 UTC,-73.98251,40.757082,-73.981402,40.759107,5
33:00.0,10,2013-09-28 04:33:00 UTC,-73.98,40.722562,-74.006453,40.7331,6
05:00.0,6.1,2012-07-06 23:05:00 UTC,-73.978617,40.771688,-73.971922,40.76576,3
59:55.0,8,2013-01-07 14:59:55 UTC,-73.971939,40.763146,-73.985043,40.758907,1
09:00.0,8.1,2012-03-16 21:09:00 UTC,-73.973403,40.755325,-74.001867,40.740772,3
42:38.0,7.7,2012-06-30 01:42:38 UTC,-73.982149,40.778618,-73.979815,40.755017,1
10:02.0,6.5,2013-07-30 11:10:02 UTC,-73.975608,40.752745,-73.979972,40.760814,2
43:49.0,7,2015-02-13 23:43:49 UTC,-73.97132874,40.79556274,-73.96007538,40.81145477,1
10:00.0,11.5,2013-04-08 20:10:00 UTC,-73.997972,40.716947,-73.99773,40.756397,1
20:00.0,15,2013-04-22 11:20:00 UTC,-73.994787,40.759987,-74.010901,40.71631,2
09:00.0,29,2014-07-21 10:09:00 UTC,-73.866637,40.771737,-73.968905,40.709197,1
47:00.0,4.1,2009-01-30 20:47:00 UTC,-73.973993,40.676652,-73.981515,40.672807,1
14:57.0,9.3,2009-02-19 10:14:57 UTC,-73.999328,40.744177,-73.977935,40.762723,1
33:35.0,7.7,2009-05-21 20:33:35 UTC,-74.000851,40.737347,-73.986182,40.739178,3
17:00.0,4.9,2011-01-08 20:17:00 UTC,-74.00864,40.719508,-74.002005,40.735877,1
07:15.0,12.1,2012-03-13 18:07:15 UTC,-73.958539,40.77258,-73.992866,40.759357,1
27:00.0,5.7,2010-01-06 12:27:00 UTC,-73.991235,40.77047,-73.98122,40.781227,1
03:55.0,7.3,2010-10-10 10:03:55 UTC,-73.98213,40.762725,-74.000685,40.762505,2
04:45.0,4.5,2013-06-23 10:04:45 UTC,-73.987109,40.760849,-73.982862,40.769145,1
03:00.0,4.5,2013-07-25 22:03:00 UTC,-73.961458,40.796152,-73.966807,40.801827,6
34:00.0,6.9,2012-04-14 22:34:00 UTC,-73.990658,40.740295,-73.98464,40.732712,1
54:36.0,6,2014-02-02 00:54:36 UTC,-74.005548,40.739887,-73.994633,40.750409,1
00:24.0,20.1,2010-04-03 20:00:24 UTC,-74.009818,40.721287,-73.956956,40.7671,1
35:00.0,7.7,2011-11-03 17:35:00 UTC,-73.978593,40.753452,-73.978652,40.76266,1
41:42.0,16.5,2015-03-11 19:41:42 UTC,-73.98256683,40.76278305,-74.00080109,40.74717331,1
22:02.0,14.2,2009-01-07 22:22:02 UTC,-73.958134,40.773233,-73.93724,40.829421,1
46:17.0,14.9,2009-06-23 14:46:17 UTC,-74.016834,40.705304,-73.979192,40.758328,2
22:47.0,5.7,2010-01-28 11:22:47 UTC,-73.992426,40.737445,-73.984663,40.74038,1
07:00.0,10.5,2012-07-16 23:07:00 UTC,-73.990018,40.737847,-73.951297,40.774462,1
44:40.0,11,2014-09-26 22:44:40 UTC,-73.992941,40.736527,-73.974544,40.750316,2
44:53.0,27,2014-10-30 18:44:53 UTC,-73.991126,40.717228,-73.984007,40.773848,1
10:40.0,22.5,2015-04-11 03:10:40 UTC,-74.00547028,40.74004364,-73.94369507,40.79945755,1
55:17.0,16.1,2010-03-04 11:55:17 UTC,-73.969424,40.753733,-74.014917,40.709417,1
27:58.0,4.5,2010-03-27 14:27:58 UTC,-73.980549,40.745327,-73.98872,40.734362,1
45:15.0,6,2013-02-17 16:45:15 UTC,-74.00232,40.739875,-73.990131,40.747017,1
34:38.0,7,2013-03-01 17:34:38 UTC,-73.95877,40.768195,-73.961925,40.779393,1
04:00.0,9.5,2014-09-27 17:04:00 UTC,-73.97969,40.752747,-73.986762,40.729937,2
28:00.0,4.9,2009-09-04 00:28:00 UTC,-73.982652,40.739552,-73.98298,40.726838,2
09:00.0,7,2012-11-12 12:09:00 UTC,-73.963158,40.776832,-73.973088,40.763702,1
57:00.0,5,2014-12-03 01:57:00 UTC,-74.001935,40.737872,-73.992352,40.734442,1
51:49.0,6.5,2015-01-29 16:51:49 UTC,-73.98110962,40.7745018,-73.97732544,40.78749847,1
50:00.0,4.1,2009-08-11 14:50:00 UTC,-73.985603,40.726973,-73.977265,40.737998,1
43:00.0,18.5,2009-12-16 09:43:00 UTC,-73.985022,40.74452,-73.96555,40.806207,1
02:08.0,6.1,2011-09-19 19:02:08 UTC,-73.9593,40.7798,-73.9483,40.7715,1
41:27.0,11.3,2011-10-16 00:41:27 UTC,-73.988244,40.720312,-73.985309,40.738738,4
34:33.0,5.7,2009-08-27 19:34:33 UTC,-73.981941,40.767557,-73.98783,40.761288,1
26:00.0,3.7,2010-12-03 02:26:00 UTC,-73.967748,40.760165,-73.960788,40.766852,1
52:52.0,4.9,2012-01-07 09:52:52 UTC,-73.987589,40.759676,-73.97634,40.758188,2
49:00.0,5.7,2012-02-01 16:49:00 UTC,-73.94004,40.841443,-73.942243,40.8421,2
47:19.0,14,2012-09-09 15:47:19 UTC,-73.988212,40.74831,-73.98556,40.780354,1
02:12.0,4.5,2012-12-08 09:02:12 UTC,-73.982274,40.764457,-73.990131,40.756791,1
41:00.0,3.5,2014-09-09 21:41:00 UTC,-73.983145,40.75345,-73.98943,40.756782,1
31:08.0,8.9,2009-04-20 12:31:08 UTC,-74.007162,40.748868,-74.015574,40.709972,1
38:00.0,4.1,2011-06-05 02:38:00 UTC,-73.957743,40.713248,-73.961965,40.719735,2
29:00.0,8.5,2013-10-16 18:29:00 UTC,-73.943577,40.752872,-73.962393,40.761507,1
23:52.0,5.5,2015-03-27 21:23:52 UTC,-73.98011017,40.74908829,-73.99172211,40.74979019,1
39:41.0,9,2015-04-18 22:39:41 UTC,-73.97772217,40.76773071,-73.96537018,40.79206848,1
06:07.0,7.7,2011-06-26 13:06:07 UTC,-74.000203,40.763005,-73.977737,40.77697,1
40:00.0,4.1,2012-07-10 18:40:00 UTC,-73.970062,40.799658,-73.977285,40.789507,2
43:00.0,3.3,2012-08-17 09:43:00 UTC,-73.96736,40.765982,-73.965672,40.765247,1
44:00.0,17,2013-05-17 13:44:00 UTC,-73.952863,40.772307,-73.990047,40.750737,5
50:00.0,4.5,2014-06-11 17:50:00 UTC,-73.95741,40.774447,-73.949612,40.773507,1
41:00.0,23.3,2009-03-07 01:41:00 UTC,-73.993517,40.72158,-73.952727,40.804948,1
02:00.0,39.87,2009-12-29 12:02:00 UTC,-74.017173,40.705382,-73.872363,40.774457,2
47:00.0,14.1,2010-04-24 00:47:00 UTC,-73.959935,40.710897,-73.962125,40.762962,3
20:59.0,4.5,2014-05-11 20:20:59 UTC,-73.981713,40.767748,-73.99189,40.769985,1
34:00.0,52,2014-07-31 16:34:00 UTC,-73.96172,40.776127,-73.961635,40.776195,1
30:24.0,9,2015-02-24 15:30:24 UTC,-73.95742798,40.76180267,-73.9699173,40.76005173,1
40:00.0,21.3,2009-10-07 08:40:00 UTC,-73.958883,40.780737,-73.99553,40.723353,1
24:00.0,12.5,2009-03-02 20:24:00 UTC,-73.97163,40.754257,-73.99449,40.713162,1
35:00.0,22.5,2012-11-21 17:35:00 UTC,-73.988738,40.758805,-73.988312,40.75991,2
35:00.0,4,2014-09-13 23:35:00 UTC,-73.98268,40.763562,-73.984332,40.759737,2
30:09.0,8,2015-06-02 21:30:09 UTC,-73.97068787,40.76427078,-73.95306396,40.78346634,1
18:53.0,3.7,2009-06-24 13:18:53 UTC,-73.989093,40.778335,-73.982759,40.779166,1
31:41.0,12.9,2012-05-08 23:31:41 UTC,-73.988846,40.738668,-73.975697,40.788066,1
22:55.0,10.5,2013-03-23 01:22:55 UTC,-73.960985,40.760832,-73.984143,40.780242,1
28:42.0,25.5,2014-08-30 03:28:42 UTC,-73.971681,40.754103,-73.83685,40.720614,1
46:37.0,5.7,2009-12-17 18:46:37 UTC,-73.988092,40.737585,-73.989754,40.744086,3
24:34.0,12.9,2012-06-14 18:24:34 UTC,-73.975587,40.761178,-74.003938,40.73177,1
12:59.0,7,2012-11-12 20:12:59 UTC,-73.981048,40.738013,-73.99125,40.750563,1
01:19.0,7.5,2013-08-24 02:01:19 UTC,-73.996275,40.723889,-73.977079,40.736203,1
01:24.0,8,2014-02-01 01:01:24 UTC,-73.991677,40.726471,-73.979715,40.748119,1
25:29.0,18.5,2014-10-25 11:25:29 UTC,-73.992203,40.721256,-73.984075,40.76173,1
04:23.0,14,2014-11-13 08:04:23 UTC,-73.990308,40.731816,-73.981767,40.759902,1
39:00.0,6.5,2009-01-09 08:39:00 UTC,0,0,0,0,1
29:51.0,5.7,2010-07-02 16:29:51 UTC,-73.972203,40.786444,-73.95526,40.777786,1
53:54.0,29.47,2009-10-23 16:53:54 UTC,-73.959103,40.77198,-73.861562,40.768219,1
35:00.0,8.5,2012-05-19 08:35:00 UTC,-73.96316,40.762557,-73.99066,40.745167,1
54:00.0,5,2013-05-24 14:54:00 UTC,40.751582,-73.986968,40.758867,-73.978353,2
10:23.0,14.5,2014-01-08 10:10:23 UTC,-73.955414,40.785375,-73.975062,40.745991,1
01:00.0,12,2014-04-06 21:01:00 UTC,-73.96311,40.76918,-73.99478,40.732302,1
54:45.0,14,2014-05-11 14:54:45 UTC,-73.988407,40.732114,-73.961559,40.776171,2
15:39.0,6.5,2015-02-13 12:15:39 UTC,-73.96744537,40.76092911,-73.96068573,40.7695694,1
55:07.0,6,2015-05-22 01:55:07 UTC,-73.97695923,40.76517105,-73.98753357,40.76212311,2
22:29.0,11,2012-09-17 00:22:29 UTC,-73.988062,40.745842,-73.956181,40.764379,1
56:55.0,20.5,2014-03-30 19:56:55 UTC,-74.015319,40.714233,-73.976527,40.759035,1
38:10.0,11.7,2011-08-25 18:38:10 UTC,-73.977354,40.746499,-74.005801,40.737143,1
27:47.0,10.1,2012-01-12 19:27:47 UTC,-73.970929,40.756598,-73.996372,40.744394,2
